TRIP ID,START TIME,STOP TIME,BIKE ID,TRIP DURATION,FROM STATION ID,FROM STATION NAME,TO STATION ID,TO STATION NAME,USER TYPE,GENDER,BIRTH YEAR,FROM LATITUDE,FROM LONGITUDE,FROM LOCATION,TO LATITUDE,TO LONGITUDE,TO LOCATION
25962768,12/31/2019 08:49:49 PM,12/31/2019 08:53:24 PM,1524,214,359,Larrabee St & Division St,138,Clybourn Ave & Division St,Subscriber,Female,1967,41.90348607,-87.643353494,POINT (-87.6433534936 41.90348607004),41.904613,-87.640552,POINT (-87.640552 41.904613)
25962767,12/31/2019 08:49:19 PM,12/31/2019 08:53:15 PM,728,236,520,Greenview Ave & Jarvis Ave,523,Eastlake Ter & Rogers Ave,Subscriber,Male,1961,42.015962,-87.66857,POINT (-87.66857 42.015962),42.020853406,-87.665033787,POINT (-87.665033787489 42.020853406051)
25962765,12/31/2019 08:46:55 PM,12/31/2019 09:01:17 PM,2552,862,103,Clinton St & Polk St,627,LaSalle Dr & Huron St,Subscriber,Male,1984,41.871466518,-87.640949133,POINT (-87.6409491327 41.87146651779),41.894877,-87.632326,POINT (-87.632326 41.894877)
25962764,12/31/2019 08:43:04 PM,12/31/2019 08:55:36 PM,6243,752,57,Clinton St & Roosevelt Rd,72,Wabash Ave & 16th St,Subscriber,Male,1985,41.867117782,-87.641087959,POINT (-87.6410879593 41.8671177825),41.860384,-87.625813,POINT (-87.625813 41.860384)
25962763,12/31/2019 08:41:38 PM,12/31/2019 09:01:53 PM,5464,1215,52,Michigan Ave & Lake St,214,Damen Ave & Grand Ave,Subscriber,Male,1998,41.886024,-87.624117,POINT (-87.624117 41.886024),41.89122,-87.67686,POINT (-87.67686 41.89122)
25962762,12/31/2019 08:38:30 PM,12/31/2019 08:45:48 PM,4980,437,460,Clark St & Bryn Mawr Ave,326,Clark St & Leland Ave,Subscriber,Male,1987,41.983593,-87.669154,POINT (-87.669154 41.983593),41.967096,-87.667429,POINT (-87.667429 41.967096)
25962761,12/31/2019 08:38:25 PM,12/31/2019 08:45:51 PM,1631,445,460,Clark St & Bryn Mawr Ave,326,Clark St & Leland Ave,Subscriber,Female,1983,41.983593,-87.669154,POINT (-87.669154 41.983593),41.967096,-87.667429,POINT (-87.667429 41.967096)
25962760,12/31/2019 08:38:09 PM,12/31/2019 08:49:23 PM,2484,674,173,Mies van der Rohe Way & Chicago Ave,38,Clark St & Lake St,Subscriber,Male,1990,41.89691,-87.621743,POINT (-87.621743 41.89691),41.886020828,-87.630876058,POINT (-87.6308760584 41.88602082773)
25962759,12/31/2019 08:36:16 PM,12/31/2019 09:04:23 PM,3806,1686,471,Francisco Ave & Foster Ave,490,Troy St & Elston Ave,Subscriber,Male,1986,41.975632725,-87.701419439,POINT (-87.7014194389 41.97563272521),41.945243568,-87.706649901,POINT (-87.7066499009 41.94524356848)
25962756,12/31/2019 08:34:29 PM,12/31/2019 09:08:33 PM,3963,2043,57,Clinton St & Roosevelt Rd,644,Western Ave & Fillmore St (*),Subscriber,Male,1998,41.867117782,-87.641087959,POINT (-87.6410879593 41.8671177825),41.868563,-87.686234,POINT (-87.686234 41.868563)
25962755,12/31/2019 08:33:54 PM,12/31/2019 08:38:07 PM,4868,252,67,Sheffield Ave & Fullerton Ave,340,Clark St & Wrightwood Ave,Subscriber,Male,1993,41.925601882,-87.653708042,POINT (-87.6537080423 41.9256018819),41.929546,-87.643118,POINT (-87.643118 41.929546)
25962753,12/31/2019 08:32:30 PM,12/31/2019 08:36:00 PM,995,210,226,Racine Ave & Belmont Ave,152,Lincoln Ave & Diversey Pkwy,Subscriber,Male,1984,41.939743,-87.658865,POINT (-87.658865 41.939743),41.932225,-87.658617,POINT (-87.658617 41.932225)
25962752,12/31/2019 08:31:30 PM,12/31/2019 08:58:24 PM,389,1613,627,LaSalle Dr & Huron St,53,Wells St & Huron St,Subscriber,Female,1979,41.894877,-87.632326,POINT (-87.632326 41.894877),41.894722,-87.634362,POINT (-87.634362 41.894722)
25962751,12/31/2019 08:30:07 PM,12/31/2019 08:45:06 PM,5407,898,56,Desplaines St & Kinzie St,172,Rush St & Cedar St,Subscriber,Male,1985,41.888716036,-87.644447853,POINT (-87.6444478533 41.888716036),41.902308701,-87.627690528,POINT (-87.627690528 41.90230870122)
25962750,12/31/2019 08:30:01 PM,12/31/2019 08:45:03 PM,1544,902,56,Desplaines St & Kinzie St,172,Rush St & Cedar St,Subscriber,Female,1985,41.888716036,-87.644447853,POINT (-87.6444478533 41.888716036),41.902308701,-87.627690528,POINT (-87.627690528 41.90230870122)
25962749,12/31/2019 08:23:46 PM,12/31/2019 08:30:03 PM,4087,377,282,Halsted St & Maxwell St,22,May St & Taylor St,Subscriber,Male,1997,41.864883,-87.647071,POINT (-87.647071 41.864883),41.8694821,-87.6554864,POINT (-87.6554864 41.8694821)
25962748,12/31/2019 08:22:07 PM,12/31/2019 08:26:21 PM,544,253,117,Wilton Ave & Belmont Ave,114,Sheffield Ave & Waveland Ave,Subscriber,Male,1982,41.94018,-87.65304,POINT (-87.65304 41.94018),41.949399,-87.654529,POINT (-87.654529 41.949399)
25962747,12/31/2019 08:21:44 PM,12/31/2019 08:29:41 PM,5270,476,38,Clark St & Lake St,26,McClurg Ct & Illinois St,Subscriber,Male,1993,41.886020828,-87.630876058,POINT (-87.6308760584 41.88602082773),41.890359,-87.617532,POINT (-87.617532 41.890359)
25962746,12/31/2019 08:21:43 PM,12/31/2019 08:57:43 PM,881,2159,296,Broadway & Belmont Ave,117,Wilton Ave & Belmont Ave,Subscriber,Male,1987,41.940106,-87.645451,POINT (-87.645451 41.940106),41.94018,-87.65304,POINT (-87.65304 41.94018)
25962745,12/31/2019 08:21:42 PM,12/31/2019 08:28:49 PM,491,426,326,Clark St & Leland Ave,463,Clark St & Berwyn Ave,Subscriber,Male,1991,41.967096,-87.667429,POINT (-87.667429 41.967096),41.977996654,-87.668047105,POINT (-87.6680471047 41.9779966544)
25962744,12/31/2019 08:21:24 PM,12/31/2019 08:34:02 PM,5861,757,229,Southport Ave & Roscoe St,300,Broadway & Barry Ave,Subscriber,Male,1986,41.943739,-87.66402,POINT (-87.66402 41.943739),41.937725,-87.644095,POINT (-87.644095 41.937725)
25962742,12/31/2019 08:20:10 PM,12/31/2019 08:25:54 PM,2701,344,54,Ogden Ave & Chicago Ave,48,Larrabee St & Kingsbury St,Subscriber,Male,1991,41.896362458,-87.654061273,POINT (-87.6540612729 41.896362458),41.897764,-87.642884,POINT (-87.642884 41.897764)
25962741,12/31/2019 08:16:44 PM,12/31/2019 08:19:16 PM,2564,151,506,Spaulding Ave & Armitage Ave,507,Humboldt Blvd & Armitage Ave,Subscriber,Male,1990,41.917108035,-87.710220963,POINT (-87.710220962763 41.917108034789),41.917513394,-87.701808956,POINT (-87.7018089555 41.91751339399)
25962740,12/31/2019 08:16:34 PM,12/31/2019 08:20:22 PM,5422,227,59,Wabash Ave & Roosevelt Rd,626,Delano Ct & Roosevelt Rd,Subscriber,Male,1992,41.867227,-87.625961,POINT (-87.625961 41.867227),41.867491,-87.63219,POINT (-87.63219 41.867491)
25962739,12/31/2019 08:15:47 PM,12/31/2019 08:31:11 PM,389,923,199,Wabash Ave & Grand Ave,627,LaSalle Dr & Huron St,Subscriber,Female,1979,41.891466,-87.626761,POINT (-87.626761 41.891466),41.894877,-87.632326,POINT (-87.632326 41.894877)
25962738,12/31/2019 08:14:53 PM,12/31/2019 08:20:57 PM,4697,364,29,Noble St & Milwaukee Ave,333,Ashland Ave & Blackhawk St,Subscriber,Male,1989,41.90068,-87.6626,POINT (-87.6626 41.90068),41.907066,-87.667252,POINT (-87.667252 41.907066)
25962737,12/31/2019 08:14:33 PM,12/31/2019 08:22:36 PM,508,482,176,Clark St & Elm St,199,Wabash Ave & Grand Ave,Subscriber,Female,1987,41.902973,-87.63128,POINT (-87.63128 41.902973),41.891466,-87.626761,POINT (-87.626761 41.891466)
25962736,12/31/2019 08:12:16 PM,12/31/2019 08:16:25 PM,3783,249,359,Larrabee St & Division St,27,Larrabee St & North Ave,Subscriber,Male,1995,41.90348607,-87.643353494,POINT (-87.6433534936 41.90348607004),41.91021,-87.6435,POINT (-87.6435 41.91021)
25962734,12/31/2019 08:11:28 PM,12/31/2019 08:15:33 PM,5752,244,181,LaSalle St & Illinois St,24,Fairbanks Ct & Grand Ave,Subscriber,Male,1994,41.890762,-87.631697,POINT (-87.631697 41.890762),41.8925,-87.6207,POINT (-87.6207 41.8925)
25962733,12/31/2019 08:11:19 PM,12/31/2019 08:28:50 PM,6101,1050,140,Dearborn Pkwy & Delaware Pl,313,Lakeview Ave & Fullerton Pkwy,Subscriber,Male,1981,41.898969,-87.629912,POINT (-87.629912 41.898969),41.925858,-87.638973,POINT (-87.638973 41.925858)
25962732,12/31/2019 08:10:00 PM,12/31/2019 08:20:11 PM,6337,610,212,Wells St & Hubbard St,145,Mies van der Rohe Way & Chestnut St,Subscriber,Male,1992,41.889906,-87.634266,POINT (-87.634266 41.889906),41.898586651,-87.621915226,POINT (-87.6219152258 41.8985866514)
25962730,12/31/2019 08:09:12 PM,12/31/2019 08:16:04 PM,5782,411,457,Clark St & Elmdale Ave,325,Clark St & Winnemac Ave,Subscriber,Male,1992,41.990517556,-87.669833601,POINT (-87.669833600521 41.990517555568),41.97334,-87.66778,POINT (-87.66778 41.97334)
25962731,12/31/2019 08:09:09 PM,12/31/2019 08:15:02 PM,3320,352,493,Western Ave & Roscoe St,228,Damen Ave & Melrose Ave,Subscriber,,1999,41.943034,-87.687288,POINT (-87.687288 41.943034),41.9406,-87.6785,POINT (-87.6785 41.9406)
25962729,12/31/2019 08:05:48 PM,12/31/2019 08:15:37 PM,389,588,199,Wabash Ave & Grand Ave,199,Wabash Ave & Grand Ave,Subscriber,Female,1979,41.891466,-87.626761,POINT (-87.626761 41.891466),41.891466,-87.626761,POINT (-87.626761 41.891466)
25962727,12/31/2019 08:01:15 PM,12/31/2019 08:04:25 PM,3783,190,27,Larrabee St & North Ave,359,Larrabee St & Division St,Subscriber,Male,1995,41.91021,-87.6435,POINT (-87.6435 41.91021),41.90348607,-87.643353494,POINT (-87.6433534936 41.90348607004)
25962726,12/31/2019 07:59:13 PM,12/31/2019 08:14:40 PM,881,927,114,Sheffield Ave & Waveland Ave,296,Broadway & Belmont Ave,Subscriber,Male,1987,41.949399,-87.654529,POINT (-87.654529 41.949399),41.940106,-87.645451,POINT (-87.645451 41.940106)
25962725,12/31/2019 07:57:20 PM,12/31/2019 08:10:02 PM,4956,761,298,Lincoln Ave & Belle Plaine Ave,463,Clark St & Berwyn Ave,Subscriber,Male,1991,41.95602,-87.680293,POINT (-87.680293 41.95602),41.977996654,-87.668047105,POINT (-87.6680471047 41.9779966544)
25962724,12/31/2019 07:56:17 PM,12/31/2019 07:59:23 PM,5554,186,294,Broadway & Berwyn Ave,463,Clark St & Berwyn Ave,Subscriber,Male,1985,41.978353,-87.659753,POINT (-87.659753 41.978353),41.977996654,-87.668047105,POINT (-87.6680471047 41.9779966544)
25962722,12/31/2019 07:54:39 PM,12/31/2019 08:01:52 PM,4134,433,374,Western Ave & Walton St,210,Ashland Ave & Division St,Subscriber,Male,1992,41.898417689,-87.686596016,POINT (-87.6865960164 41.89841768945),41.90345,-87.667747,POINT (-87.667747 41.90345)
25962719,12/31/2019 07:52:31 PM,12/31/2019 08:06:16 PM,5798,825,53,Wells St & Huron St,172,Rush St & Cedar St,Subscriber,Female,1974,41.894722,-87.634362,POINT (-87.634362 41.894722),41.902308701,-87.627690528,POINT (-87.627690528 41.90230870122)
25962718,12/31/2019 07:52:14 PM,12/31/2019 08:06:13 PM,1817,838,53,Wells St & Huron St,172,Rush St & Cedar St,Subscriber,Male,1970,41.894722,-87.634362,POINT (-87.634362 41.894722),41.902308701,-87.627690528,POINT (-87.627690528 41.90230870122)
25962717,12/31/2019 07:51:52 PM,12/31/2019 08:06:09 PM,1605,856,199,Wabash Ave & Grand Ave,277,Ashland Ave & Grand Ave,Subscriber,Female,1991,41.891466,-87.626761,POINT (-87.626761 41.891466),41.891072,-87.666611,POINT (-87.666611 41.891072)
25962716,12/31/2019 07:51:15 PM,12/31/2019 07:56:10 PM,4784,295,293,Broadway & Wilson Ave,245,Clarendon Ave & Junior Ter,Subscriber,Male,1986,41.965221,-87.658139,POINT (-87.658139 41.965221),41.961004,-87.649603,POINT (-87.649603 41.961004)
25962715,12/31/2019 07:51:12 PM,12/31/2019 07:52:58 PM,6315,106,256,Broadway & Sheridan Rd,304,Broadway & Waveland Ave,Subscriber,Male,1991,41.952833,-87.649993,POINT (-87.649993 41.952833),41.949074,-87.648636,POINT (-87.648636 41.949074)
25962714,12/31/2019 07:50:37 PM,12/31/2019 07:54:56 PM,974,259,294,Broadway & Berwyn Ave,463,Clark St & Berwyn Ave,Subscriber,Male,1971,41.978353,-87.659753,POINT (-87.659753 41.978353),41.977996654,-87.668047105,POINT (-87.6680471047 41.9779966544)
25962713,12/31/2019 07:50:28 PM,12/31/2019 07:54:59 PM,5263,270,294,Broadway & Berwyn Ave,463,Clark St & Berwyn Ave,Subscriber,Male,1965,41.978353,-87.659753,POINT (-87.659753 41.978353),41.977996654,-87.668047105,POINT (-87.6680471047 41.9779966544)
25962712,12/31/2019 07:49:32 PM,12/31/2019 07:55:25 PM,4061,353,72,Wabash Ave & 16th St,626,Delano Ct & Roosevelt Rd,Subscriber,Male,1982,41.860384,-87.625813,POINT (-87.625813 41.860384),41.867491,-87.63219,POINT (-87.63219 41.867491)
25962711,12/31/2019 07:48:41 PM,12/31/2019 07:58:32 PM,1421,590,423,University Ave & 57th St,417,Cornell Ave & Hyde Park Blvd,Subscriber,Male,1995,41.791478,-87.599861,POINT (-87.599861 41.791478),41.802406,-87.586924,POINT (-87.586924 41.802406)
25962710,12/31/2019 07:46:25 PM,12/31/2019 08:02:56 PM,1858,991,199,Wabash Ave & Grand Ave,199,Wabash Ave & Grand Ave,Subscriber,Female,1979,41.891466,-87.626761,POINT (-87.626761 41.891466),41.891466,-87.626761,POINT (-87.626761 41.891466)
25962708,12/31/2019 07:45:47 PM,12/31/2019 07:53:07 PM,6337,440,24,Fairbanks Ct & Grand Ave,212,Wells St & Hubbard St,Subscriber,Male,1992,41.8925,-87.6207,POINT (-87.6207 41.8925),41.889906,-87.634266,POINT (-87.634266 41.889906)
25962707,12/31/2019 07:45:02 PM,12/31/2019 07:55:15 PM,2690,612,232,Pine Grove Ave & Waveland Ave,349,Halsted St & Wrightwood Ave,Subscriber,Male,1976,41.949275,-87.646303,POINT (-87.646303 41.949275),41.929143,-87.649077,POINT (-87.649077 41.929143)
25962706,12/31/2019 07:45:00 PM,12/31/2019 07:59:14 PM,255,853,133,Kingsbury St & Kinzie St,35,Streeter Dr & Grand Ave,Subscriber,Male,1971,41.889176833,-87.638505772,POINT (-87.6385057718 41.88917683258),41.892278,-87.612043,POINT (-87.612043 41.892278)
25962705,12/31/2019 07:44:54 PM,12/31/2019 08:10:37 PM,4767,1542,657,Wood St & Augusta Blvd,332,Burling St (Halsted) & Diversey Pkwy (Temp),Subscriber,Male,1983,41.899181,-87.6722,POINT (-87.6722 41.899181),41.93314,-87.64776,POINT (-87.64776 41.93314)
25962704,12/31/2019 07:44:23 PM,12/31/2019 08:21:34 PM,5270,2230,26,McClurg Ct & Illinois St,38,Clark St & Lake St,Subscriber,Male,1993,41.890359,-87.617532,POINT (-87.617532 41.890359),41.886020828,-87.630876058,POINT (-87.6308760584 41.88602082773)
25962703,12/31/2019 07:44:17 PM,12/31/2019 07:56:55 PM,2244,757,500,Central Park Ave & Elbridge Ave,503,Drake Ave & Fullerton Ave,Subscriber,Male,1984,41.935337283,-87.716889294,POINT (-87.7168892935 41.93533728263),41.924398819,-87.715441036,POINT (-87.7154410355 41.924398819)
25962702,12/31/2019 07:42:32 PM,12/31/2019 07:46:12 PM,1858,220,161,Rush St & Superior St,199,Wabash Ave & Grand Ave,Subscriber,Female,1979,41.895764746,-87.625908033,POINT (-87.6259080327 41.89576474564),41.891466,-87.626761,POINT (-87.626761 41.891466)
25962700,12/31/2019 07:42:03 PM,12/31/2019 07:50:16 PM,1030,492,515,Paulina St & Howard St,432,Clark St & Lunt Ave,Subscriber,Male,1966,42.019159,-87.673573,POINT (-87.673573 42.019159),42.009074,-87.67419,POINT (-87.67419 42.009074)
25962699,12/31/2019 07:41:59 PM,12/31/2019 07:44:28 PM,3842,148,117,Wilton Ave & Belmont Ave,226,Racine Ave & Belmont Ave,Subscriber,Male,1980,41.94018,-87.65304,POINT (-87.65304 41.94018),41.939743,-87.658865,POINT (-87.658865 41.939743)
25962698,12/31/2019 07:41:51 PM,12/31/2019 07:46:28 PM,4935,277,160,Campbell Ave & North Ave,309,Leavitt St & Armitage Ave,Subscriber,Male,1992,41.910535,-87.689556,POINT (-87.689556 41.910535),41.917805,-87.682437,POINT (-87.682437 41.917805)
25962697,12/31/2019 07:41:04 PM,12/31/2019 08:26:40 PM,4849,2736,321,Wabash Ave & 9th St,510,Spaulding Ave & Division St,Subscriber,Male,1983,41.870769,-87.625734,POINT (-87.625734 41.870769),41.902706594,-87.709219571,POINT (-87.709219571 41.90270659438)
25962696,12/31/2019 07:38:02 PM,12/31/2019 07:47:58 PM,3305,595,381,Western Ave & Monroe St,128,Damen Ave & Chicago Ave,Subscriber,Male,1988,41.879787709,-87.686112808,POINT (-87.686112808 41.8797877089),41.895769,-87.67722,POINT (-87.67722 41.895769)
25962695,12/31/2019 07:37:55 PM,12/31/2019 07:47:53 PM,6242,598,381,Western Ave & Monroe St,128,Damen Ave & Chicago Ave,Subscriber,Female,1992,41.879787709,-87.686112808,POINT (-87.686112808 41.8797877089),41.895769,-87.67722,POINT (-87.67722 41.895769)
25962694,12/31/2019 07:37:36 PM,12/31/2019 07:50:12 PM,5307,755,77,Clinton St & Madison St,337,Clark St & Chicago Ave,Subscriber,Male,1988,41.882242,-87.641066,POINT (-87.641066 41.882242),41.89675,-87.63089,POINT (-87.63089 41.89675)
25962693,12/31/2019 07:36:33 PM,12/31/2019 07:46:17 PM,860,584,325,Clark St & Winnemac Ave,253,Winthrop Ave & Lawrence Ave,Subscriber,Male,1985,41.97334,-87.66778,POINT (-87.66778 41.97334),41.968812,-87.657659,POINT (-87.657659 41.968812)
25962692,12/31/2019 07:36:10 PM,12/31/2019 07:43:40 PM,3951,450,245,Clarendon Ave & Junior Ter,303,Broadway & Cornelia Ave,Subscriber,Male,1989,41.961004,-87.649603,POINT (-87.649603 41.961004),41.945529,-87.646439,POINT (-87.646439 41.945529)
25962690,12/31/2019 07:33:06 PM,12/31/2019 07:39:22 PM,4977,376,75,Canal St & Jackson Blvd,73,Jefferson St & Monroe St,Subscriber,Male,1992,41.877245,-87.639366,POINT (-87.639366 41.877245),41.880422,-87.642746,POINT (-87.642746 41.880422)
25962689,12/31/2019 07:32:50 PM,12/31/2019 07:47:02 PM,5643,851,243,Lincoln Ave & Sunnyside Ave,295,Broadway & Argyle St,Subscriber,Male,1992,41.963004,-87.684781,POINT (-87.684781 41.963004),41.973815,-87.65966,POINT (-87.65966 41.973815)
25962688,12/31/2019 07:32:32 PM,12/31/2019 07:36:50 PM,4220,258,300,Broadway & Barry Ave,332,Burling St (Halsted) & Diversey Pkwy (Temp),Subscriber,Male,1986,41.937725,-87.644095,POINT (-87.644095 41.937725),41.93314,-87.64776,POINT (-87.64776 41.93314)
25962687,12/31/2019 07:32:12 PM,12/31/2019 07:46:02 PM,4835,829,93,Sheffield Ave & Willow St,56,Desplaines St & Kinzie St,Subscriber,Male,1977,41.913688,-87.652855,POINT (-87.652855 41.913688),41.888716036,-87.644447853,POINT (-87.6444478533 41.888716036)
25962686,12/31/2019 07:31:35 PM,12/31/2019 07:35:43 PM,4966,248,273,Michigan Ave & 18th St,59,Wabash Ave & Roosevelt Rd,Subscriber,Male,1994,41.857813,-87.62455,POINT (-87.62455 41.857813),41.867227,-87.625961,POINT (-87.625961 41.867227)
25962684,12/31/2019 07:30:58 PM,12/31/2019 07:40:44 PM,48,586,175,Wells St & Polk St,273,Michigan Ave & 18th St,Subscriber,Male,1974,41.872596,-87.633502,POINT (-87.633502 41.872596),41.857813,-87.62455,POINT (-87.62455 41.857813)
25962685,12/31/2019 07:30:55 PM,12/31/2019 07:40:47 PM,5061,592,175,Wells St & Polk St,273,Michigan Ave & 18th St,Subscriber,Female,1980,41.872596,-87.633502,POINT (-87.633502 41.872596),41.857813,-87.62455,POINT (-87.62455 41.857813)
25962682,12/31/2019 07:29:25 PM,12/31/2019 07:44:44 PM,5904,918,21,Aberdeen St & Jackson Blvd,382,Western Ave & Congress Pkwy,Subscriber,Male,1996,41.87772613,-87.65478743,POINT (-87.65478743 41.87772613),41.874748851,-87.686445276,POINT (-87.6864452757 41.87474885079)
25962681,12/31/2019 07:28:49 PM,12/31/2019 07:44:34 PM,1323,944,300,Broadway & Barry Ave,632,Clark St & Newport St,Subscriber,Male,1987,41.937725,-87.644095,POINT (-87.644095 41.937725),41.94454,-87.654678,POINT (-87.654678 41.94454)
25962680,12/31/2019 07:25:19 PM,12/31/2019 07:27:27 PM,561,128,67,Sheffield Ave & Fullerton Ave,87,Racine Ave & Fullerton Ave,Subscriber,Male,1992,41.925601882,-87.653708042,POINT (-87.6537080423 41.9256018819),41.92556258,-87.65840426,POINT (-87.65840426 41.92556258)
25962679,12/31/2019 07:24:44 PM,12/31/2019 07:30:45 PM,6011,361,418,Ellis Ave & 53rd St,417,Cornell Ave & Hyde Park Blvd,Subscriber,Female,1949,41.799336263,-87.600958114,POINT (-87.6009581145 41.79933626261),41.802406,-87.586924,POINT (-87.586924 41.802406)
25962678,12/31/2019 07:24:32 PM,12/31/2019 07:39:44 PM,2615,912,342,Wolcott Ave & Polk St,73,Jefferson St & Monroe St,Subscriber,Male,1970,41.871262,-87.673688,POINT (-87.673688 41.871262),41.880422,-87.642746,POINT (-87.642746 41.880422)
25962677,12/31/2019 07:23:38 PM,12/31/2019 07:29:31 PM,3209,352,635,Fairbanks St & Superior St,26,McClurg Ct & Illinois St,Subscriber,Male,1989,41.895748,-87.620104,POINT (-87.620104 41.895748),41.890359,-87.617532,POINT (-87.617532 41.890359)
25962675,12/31/2019 07:21:34 PM,12/31/2019 07:42:43 PM,3036,1268,303,Broadway & Cornelia Ave,182,Wells St & Elm St,Subscriber,Female,1991,41.945529,-87.646439,POINT (-87.646439 41.945529),41.903222,-87.634324,POINT (-87.634324 41.903222)
25962674,12/31/2019 07:20:40 PM,12/31/2019 07:25:10 PM,2249,269,47,State St & Kinzie St,26,McClurg Ct & Illinois St,Subscriber,Male,1993,41.889187,-87.627754,POINT (-87.627754 41.889187),41.890359,-87.617532,POINT (-87.617532 41.890359)
25962672,12/31/2019 07:19:03 PM,12/31/2019 07:28:49 PM,4557,586,24,Fairbanks Ct & Grand Ave,140,Dearborn Pkwy & Delaware Pl,Subscriber,Male,1955,41.8925,-87.6207,POINT (-87.6207 41.8925),41.898969,-87.629912,POINT (-87.629912 41.898969)
25962671,12/31/2019 07:17:09 PM,12/31/2019 07:24:07 PM,6425,417,153,Southport Ave & Wellington Ave,227,Southport Ave & Waveland Ave,Subscriber,Male,1983,41.935733,-87.663576,POINT (-87.663576 41.935733),41.94815,-87.66394,POINT (-87.66394 41.94815)
25962670,12/31/2019 07:17:02 PM,12/31/2019 07:24:06 PM,4227,423,153,Southport Ave & Wellington Ave,227,Southport Ave & Waveland Ave,Subscriber,Female,1987,41.935733,-87.663576,POINT (-87.663576 41.935733),41.94815,-87.66394,POINT (-87.66394 41.94815)
25962669,12/31/2019 07:16:39 PM,12/31/2019 07:33:15 PM,905,995,117,Wilton Ave & Belmont Ave,493,Western Ave & Roscoe St,Subscriber,Male,1985,41.94018,-87.65304,POINT (-87.65304 41.94018),41.943034,-87.687288,POINT (-87.687288 41.943034)
